Title,Artist,Cluster
"Plays the Blues for You (feat. Lucky Peterson, Titus Williams, Ray ""Killer"" Allison) [Blues Power]","Melvin Taylor;Lucky Peterson;Titus Williams;Ray ""Killer"" Allison",3
あの歌-2-,Mone Kamishiraishi,3
English Rain,Gabrielle Aplin,3
Amos Lee,Amos Lee,3
Without People,Donovan Woods,3
Kaleidoscope Heart,Sara Bareilles,4
Covers - Chill Covers Of Popular Songs,Covers Culture;Acoustic Covers Culture;Lounge Covers Culture Of Popular Songs,3
The Weakness In Me,Keisha White,4
Honey,Austin Plaine,4
A Million Miles Away,Drew Holcomb & The Neighbors,3
Into The Wild (Music For The Motion Picture),Eddie Vedder,1
The Inevitable Train Wreck,Beans on Toast,4
Diamonds,Johnnyswim,4
Into The Wild (Music For The Motion Picture),Eddie Vedder,0
Good People,Not Half Bad,4
FTHC (Deluxe),Frank Turner,4
The Blueprint Sessions,Chuck Ragan,3
Only God Can Judge Me and More,AJJ,4
We Can Do Anything,Violent Femmes,4
Only God Can Judge Me and More,AJJ,4
The Great Depression,"Defiance, Ohio",4
Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,NORMANDY;Lynn Miller,3
Songs We Recorded for Splits,Days N Daze,4
The Gathering,Frank Turner,4
In These Silent Days,Brandi Carlile,3
Bacchanal 'N' Philadelphia,Mischief Brew,4
YELLOW DANCER,Gen Hoshino,4
Sweet but Psycho,Parker Jenkins,3
I'm the One (Acoustic),Sunset & Highland,3
Dear Happy,Gabrielle Aplin,4
Horizons,Kris Allen,3
黄金の月,Shikao Suga,0
It Would Be You,Ben Rector,4
As It Was (Acoustic Instrumental),Guus Dielissen,2
Sweet Child O' Mine (Acoustic),Jae Hall,3
Beyond The Sea,Kina Grannis,3
Have I Told You Lately That I Love You (Acoustic),John Adams,3
The Soul,Andrew Ripp,4
さくら (二〇一九),Naotaro Moriyama,3
Homeland,Chord Overstreet,4
Covers & Co-writes,Tyler Ward,3
Covers EP,Postcards & Polaroids;Sad Boy,3
BREAK MY SILENCE,Yu Takahashi,0
Sugar and Spite,Unkle Bob,3
What If We Rewrite The Stars,The Cameron Collective,3
"Cover Sessions, Vol. 4",Boyce Avenue,3
A Million Dreams (Acoustic),John Adams,3
Falling into your eyes Record,Aimyon,4
青春のエキサイトメント,Aimyon,4
"Cover Sessions, Vol. 3",Boyce Avenue,3
Paperweight by Joshua Radin and Schuyler Fisk,Joshua Radin,3
Meant to Be,JJ Heller,3
Paasa,Kurei,3
Up Until Now,Us The Duo,3
あいのわ,Hanare Gumi,4
"Mush Acoustic Love Hits, Vol. 4",Suy Galvez,3
I Dream of You: CALM,JJ Heller,3
The Essential Little Walter,Little Walter,3
Catch Me If You Can,Matt Pless,4
Leavetaking,Peter Bradley Adams,3
Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Covers Culture;Acoustic Covers Culture;Lounge Covers Culture Of Popular Songs,3
"Don't Think Twice, It's All Right (Acoustic)",Jay Filson,3
"Mush Acoustic Love Hits, Vol. 4",Suy Galvez,3
Love Is a Four Letter Word,Jason Mraz,4
Eye To The Telescope,KT Tunstall,4
Ward Off the Vultures,Days N Daze,4
In Love With Bacharach,Gail Blanco,3
Into The Wild (Music For The Motion Picture),Eddie Vedder,4
Straight to the Bottom: Back to the Bottom,Ankle Grease,1
The Bible 2,AJJ,4
FTHC (Deluxe),Frank Turner,4
The Second Three Years,Frank Turner,4
"What We Want, What We Get",Dave Barnes,4
Rogue Taxidermy,Days N Daze,0
Pipe Dream,Apes of the State,4
Bad News,Get Dead,0
POP VIRUS,Gen Hoshino,4
All Too Well (Jake's Version),John Elliott,4
Dilemma,Brandon Chase;Taylor Manns,3
Dear Happy,Gabrielle Aplin,4
Kiss Me,Zak Manley,3
Teenage Dream,Sara Farell,3
Searching for the Same Thing,Tim Halperin,4
All Falls Down,Linn Brikell,3
This Is Love,Zack Tabudlo,3
#Covers,Sara Farell;Simon Samaeng,3
I Will Wait,The Mayries,3
Always Be My Baby,Rosie Thomas;The Shins;Sufjan Stevens;Josh Ottum,3
Jocelyn Flores (Acoustic Guitar),Celestial Conscience,2
Use Somebody (Acoustic Version),Isabella Celander,3
As Long as You Love Me,Erato;Charlotte Almgren,3
Lead Balloon,Rosi Golan,3
Acustic Covers of Popular Songs,Caj Morgan,3
ショッピング,Yosui Inoue;Tamio Okuda,4
Party of One (feat. Sam Smith),Brandi Carlile;Sam Smith,3
HUMAN,Masaharu Fukuyama,4
Us,Us The Duo,3
PEACE OUT,Takehara Pistol,3
純風,Kazuyoshi Saito,4
"Cover Sessions, Vol. 2",Boyce Avenue;Tyler Ward,3
I Never Loved Before I Found You,Front Porch Step,4
Evergreen,Andrew Ripp,4
The Weakness In Me,Keisha White,4
Earthling,Eddie Vedder,4
The Howl,Brendan James,4
Art of Acoustic: Soft Instrumental Covers & Classical Guitar,Joseph Sullinger,2
Into The Wild (Music For The Motion Picture),Eddie Vedder,3
Howlin' Wolf,Howlin' Wolf,3
Diamonds,Johnnyswim,3
Good Luck Everybody,AJJ,3
IX,RENT STRIKE,4
A Johnnyswim Christmas,Johnnyswim,3
Chill Vibes - Just Chill & Relax - Relaxing Covers Songs - Chill Pop Music Hits - Chill Music - Chill Songs - Chilled - Chill Out Pop - Chillout Music - Best Chill Songs - Acoustic Chill,Covers Culture,3
100 Greatest Christmas Songs Ever (Top Xmas Pop Hits),Gabrielle Aplin,3
Night Gaunts / Days N Daze Split,Days N Daze,4
Enter The Danger Brigade,Calibretto 13,4
Finch,Penny and Sparrow,4
Live the Dream,Ramshackle Glory,4
Songs from the Lowdown,Rail Yard Ghosts,1
At War With The Silverfish,Laura Jane Grace,4
Feather River Canyon Blues,Pigeon Pit,4
Treehouse,Pigeon Pit,3
Horrorful,Harley Poe,0
Skin Deep Deluxe Version,Buddy Guy;Derek Trucks,4
Tape Deck Heart (Deluxe Edition),Frank Turner,4
Queer As Folk,Grace Petrie,4
#Covers,Sara Farell,3
Stuck with U (Acoustic),Jonah Baker,3
Covers,Matt Johnson,0
Yakap,Zack Tabudlo,4
Sunflower,Sara Farell,3
Hollywood's Bleeding,Mother's Daughter;Beck Pete,3
Without You,Salty Snacks,3
Midnight Waves,Canyon City,3
Barton Hollow,The Civil Wars,3
#Covers,Sara Farell,3
E,Tamio Okuda,4
Devon or Las Vegas,Richard Walters,3
Moth To A Flame (Acoustic Instrumental),Guus Dielissen,2
"Cover Sessions, Vol. 5",Boyce Avenue,3
Twenty Something,Jon Bryant,3
"Cover Sessions, Vol. 2",Boyce Avenue;Alex Goot,3
Darkness Within,Michael Logen,0
Ikaw Lamang,Ice Seguerra,3
Lights Out,Ingrid Michaelson;A Great Big World,3
The Space Between Us (Original Motion Picture Soundtrack),Ingrid Michaelson,3
(I Just) Died In Your Arms [Acoustic],Carly Lyman;Jason Lux,3
Chicago Bound,Jimmy Rogers,0
化身,Masaharu Fukuyama,1
Future Throwback,Todd Carey,4
あの歌-2-,Mone Kamishiraishi,4
MONOVISION,Ray LaMontagne,3
Acoustic Lullaby,Steve Pulvers,2
Afterglow (Stephan Baulig Remix),Andrew Foy;Renee Foy;Stephan Baulig,4
To the Wind,Chris Cresswell,4
When I'm With You,JJ Heller,4
あいのわ,Hanare Gumi,3
I've Got A Rock In My Sock,Rory Block,3
Is There Anybody Out There? - Track by Track Commentary,A Great Big World,3
JOHNNYSWIM,Johnnyswim,3
Study Music - Música Para Estudiar - Study Session - Study Acoustic Music - Study Relaxing Music,Bobbylene,3
One Week Record,Chris Cresswell,3
Only God Can Judge Me and More,AJJ,4
Acoustic,Joey Cape,3
Christmas Island,AJJ,4
Split EP,Days N Daze,4
Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Son&Dad;Filip Nordin,4
Show Me the Blueprints.,Days N Daze,0
The Best Of Cannon's Jug Stompers,Cannon's Jug Stompers,3
England Keep My Bones (Deluxe Edition),Frank Turner,4
Chill Music - Chill Songs - Chill Vibes - Acoustic Chill - Chillout Lounge,Vendredi;ELLE,3
Chad Hates George,Chad Hates George,3
Add It Up (1981-1993),Violent Femmes,1
S.O.S. 2: Save Our Soul: Soul on a Mission,Marc Broussard;J.J. Grey,4
Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Vendredi;Chrissy Dave,3
Honesty Lives Elsewhere,Get Dead,4
Mood (Acoustic),Adam Christopher,3
YES!,Jason Mraz,4
Issues,Kina Grannis,3
Pink Sky Moon,Joe Brooks,1
Hold On,Chord Overstreet,3
#Covers,Sara Farell,3
Beautiful Girls,J-Que Beenz,3
Something Beautiful,Tim Halperin,4
Right Here Waiting,Boyce Avenue,3
Muniesa,Roberto Diana;Muniesa,2
Demo Love,Bootstraps,3
"Cover Sessions, Vol. 2",Boyce Avenue,3
With or Without You,Roses & Frey,3
深夜高速 -生きててよかったの集い-,Kazuyoshi Saito,4
She's The Song (Acoustic),Nathan Angelo,3
生きてることが辛いなら,Naotaro Moriyama,3
Let There Be Morning (Bonus Track Version),The Perishers,4
LION,Masaharu Fukuyama,3
Life's What You Make It,Graham Colton,4
"Acoustic Guitar Covers, Vol. 3",Guus Dielissen,2
Tenboom,Penny and Sparrow;Stephanie Briggs,3
伝言,Masaharu Fukuyama,4
"Cover Sessions, Vol. 5",Boyce Avenue;Jennel Garcia,3
Acustic Covers of Popular Songs,Son&Dad;Filip Nordin,3
帰ってから、歌いたくなってもいいようにと思ったのだ。,Hanare Gumi,3
招待状のないショー,Yosui Inoue,0
PLAY,Sakura Fujiwara,4
Spark. Burn. Fade.,Correatown,2
Cried Like A Baby,Rory Block,0
Violent Femmes,Violent Femmes,3
帰ってから、歌いたくなってもいいようにと思ったのだ。,Hanare Gumi,3
Si Te Vas,Aberola,3
I Never Loved Before I Found You,Front Porch Step,4
To-Do Lists (Color Coded),She/Her/hers,4
陽水II センチメンタル (Remastered 2018),Yosui Inoue,0
Covers - Chill Covers Of Popular Songs,Eric Lumiere,3
In Love With Bacharach,Gail Blanco,3
Horrorful,Harley Poe,4
The Shreds,Corporate Hearts,0
Miranda,Frank Turner,4
"Of Peace, Quiet and Monsters",Dan Andriano in the Emergency Room,3
FTHC (Deluxe),Frank Turner,4
Hallowed Ground,Violent Femmes,0
Ward Off the Vultures,Days N Daze,4
Show Me the Blueprints.,Days N Daze,4
Wretched. Filthy. Ugly.,Harley Poe,4
The Essential Taj Mahal,Taj Mahal,3
Treehouse,Pigeon Pit,3
Covering Ground,Chuck Ragan,3
Songbook,Frank Turner,4
Jireh (My Provider),Limoblaze;Lecrae;Happi,0
Ainda Há Tempo,Criolo,4
Fellini,Criolo,0
Nó na Orelha,Criolo,0
Espiral de Ilusão,Criolo,3
Sobre Viver,Criolo,0
Ainda Há Tempo,Criolo;Rael,4
Terapia,BaianaSystem,0
Hola Chicuelos,Plastilina Mosh,4
Ainda Há Tempo,Criolo,1
Nó na Orelha,Criolo,4
Ainda Há Tempo,Criolo,1
Ainda Há Tempo,Criolo,4
ATO 1: Navio Pirata,BaianaSystem;BNegão,0
Ainda Há Tempo,Criolo,0
Sobre Viver,Criolo;MC Hariel;Liniker;Maria Vilani;Jaques Morelenbaum,4
Milonga de Ojos Dorados (Alfredo Zitarrosa) [Live on Pardelion Music],Jorge Drexler;Sebastián Prada,3
Ainda Há Tempo,Criolo,0
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida;Mano Brown,1
Ainda Há Tempo,Criolo,0
OXEAXEEXU,BaianaSystem;Liz Reis,3
Duas Cidades,BaianaSystem,4
Nó na Orelha,Criolo,0
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida;Evandro Fióti,1
Sobre Viver,Criolo,0
Nó na Orelha,Criolo,4
La Makinita,Juanafé,0
Sobre Viver,Criolo;Milton Nascimento,3
Espiral de Ilusão,Criolo,0
Sobre Viver,Criolo,0
La Makinita,Juanafé,0
Viva Tim Maia,Criolo,4
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida,1
Madurar,Samuca e a Selva,4
Espiral de Ilusão,Criolo,4
Convoque Seu Buda,Criolo,1
La Makinita,Juanafé,4
Nó na Orelha,Criolo,3
Espiral de Ilusão,Criolo,0
Duas Cidades,BaianaSystem,0
Duas Cidades,BaianaSystem,4
Convoque Seu Buda,Criolo,4
Convoque Seu Buda,Criolo,0
Espiral de Ilusão,Criolo,3
Espiral de Ilusão,Criolo,4
Espiral de Ilusão,Criolo,0
Espiral de Ilusão,Criolo,4
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida,1
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida,1
The Keyboard King at Studio One,Jackie Mittoo,4
Ahetuk,Pompi,1
The Exciting Sounds of Menahan Street Band,Menahan Street Band,4
Etérea,Criolo,0
Cabeça de Papel,BaianaSystem,4
Invisível,BaianaSystem,0
Toma Tu Jabón Kapax,Los Pirañas,0
Fogo (Versão Estendida),BaianaSystem;Orquestra Afrosinfônica,0
ATO 1: Navio Pirata,BaianaSystem;Makavelli;Jaymitta,0
Mediterráneo,Jorge Drexler,0
Viva Tim Maia,Criolo,4
Futuro Dub,BaianaSystem;Buguinha Dub;Curumin;Edgar,0
Forasteiro,BaianaSystem,0
Hola Chicuelos,Plastilina Mosh,0
Madurar,Samuca e a Selva,1
Commercial,Los Amigos Invisibles,4
Nenhuma Dor,Jorge Drexler;Gal Costa,3
Povo Guerreiro,Criolo,4
O Futuro Não Demora,BaianaSystem,0
Ainda Há Tempo,Criolo,0
MetaL MetaL,Metá Metá,0
O Segundo Sol,BaianaSystem;Cássia Eller,4
Super Pop Venezuela,Los Amigos Invisibles,0
O Futuro Não Demora,BaianaSystem;Samba de Lata de Tijuaçú,1
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida,1
Nó na Orelha,Criolo,4
O Futuro Não Demora,BaianaSystem;VANDAL,1
Just Outside Of Town,Mandrill,0
Tudo Que Move É Sagrado,Samuca e a Selva;Luedji Luna,4
La Makinita,Juanafé,4
Viva Tim Maia,Criolo,0
Criolo E Emicida Ao Vivo (Live),Criolo,1
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida,1
Duas Cidades,BaianaSystem;As Ganhadeiras de Itapuã,4
OXEAXEEXU,BaianaSystem;BNegão,0
Tasty + B Sides,Plastilina Mosh,0
Duas Cidades,BaianaSystem,0
La Makinita,Juanafé,4
Africa Rising Vol.3,Hugh Masekela,4
Africa Rising Vol.4,Hugh Masekela,4
Afrodance Anthems,Manu Dibango,4
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida,1
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida,1
Africa Rising Vol.1,Hugh Masekela,1
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida,1
Afrodance Anthems,Hugh Masekela,0
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida,1
The Keyboard King at Studio One,Jackie Mittoo,0
Best Afrodance Tunes,Manu Dibango,4
Best Afrodance Tunes,Hugh Masekela,1
Best Afrodance Tunes,Ernest Ranglin,4
Calle 13 (Explicit Version),Calle 13,1
Enter The 37th Chamber,El Michels Affair,4
Ali & Toumani,Ali Farka Touré;Toumani Diabaté,3
Espiral de Ilusão - Deluxe Edition,Criolo,0
Água (Versão Estendida),BaianaSystem;Orquestra Afrosinfônica;Antonio Carlos & Jocafi,0
Bailar en la cueva,Jorge Drexler,3
Cool Love,Los Amigos Invisibles;Ferraz,0
Afrocidade na Pista,Afrocidade,0
El Paradise,Los Amigos Invisibles,0
Los De Atrás Vienen Conmigo,Calle 13,0
OQuadro,OQuadro;Dimak,4
"Vox Populi, Vol. 1",Nomade Orquestra;Russo Passapusso,4
Alfazema,BaianaSystem;Nação Zumbi,0
Sea,Jorge Drexler,4
Romperayo,Romperayo,4
Duas de Cinco,Criolo,4
Commercial,Los Amigos Invisibles,0
Crashes In Love (1977 Version),William Onyeabor,0
Amar la trama,Jorge Drexler,3
OXEAXEEXU,BaianaSystem,4
BaianaSystem,BaianaSystem,4
Sea,Jorge Drexler,4
Aquamosh,Plastilina Mosh,4
Amar la trama,Jorge Drexler,3
Madurar,Samuca e a Selva,0
Hola Chicuelos,Plastilina Mosh,0
OXEAXEEXU,BaianaSystem;Carolaine,4
Aquamosh,Plastilina Mosh,0
OXEAXEEXU,BaianaSystem,0
Duas Cidades,BaianaSystem,4
Bixiga 70 (2011),Bixiga 70,0
Madurar,Samuca e a Selva,1
Duas Cidades,BaianaSystem,3
Metá Metá,Metá Metá,0
Frontera,Jorge Drexler,3
Aquamosh,Plastilina Mosh,4
Afropop 2022,Hugh Masekela,4
Afrodance 2022,Hugh Masekela,1
Duas Cidades,BaianaSystem,0
Volume I,Orquestra Brasileira de Música Jamaicana,0
"Comet Series, Vol. 1 (Crazy Afrobeat)",Tony Allen,0
12 segundos de oscuridad,Jorge Drexler,0
Africa Rising Vol.2,Hugh Masekela;Gugu Shezi,4
OXEAXEEXU,BaianaSystem,4
Best Afrobeat Tunes,Hugh Masekela,4
Criolo E Emicida Ao Vivo (Live),Criolo;Emicida,1
Afrobeats 2022,Hugh Masekela,1
Repeat After Me,Los Amigos Invisibles,4
Repeat After Me,Los Amigos Invisibles,4
Best Afropop Tunes,Hugh Masekela,1
Thank You Lord,CalledOut Music,4
Talking Timbuktu (with Ry Cooder),Ali Farka Touré,0
Maldito Carnaval,Bang Data,0
Tigrada,QUITAPENAS,4
Morbo y Mambo,Morbo y Mambo,0
Juan Manuel,Plastilina Mosh,4
Cool Love,Los Amigos Invisibles,0
Cool Love,Los Amigos Invisibles,1
There's Music In The Air,Letta Mbulu,3
Été jazz,Tony Allen;Damon Albarn,1
El Paradise,Los Amigos Invisibles,4
Transubhiriano Americano,Subhira,4
La Misa Negra,La Misa Negra,0
JAJAJA,Plastilina Mosh,4
Hola Chicuelos,Plastilina Mosh,1
Fuiste un Trozo de Hielo en la Escarcha,Juanafé;Demian Rodríguez,4
Cara B,Jorge Drexler,1
Curiche,Newen Afrobeat,4
Newen Afrobeat,Newen Afrobeat,0
Parrilladas Vargas (Vol. II),Juanafé,0
BaianaSystem,BaianaSystem,0
ATO 3: América do Sol,BaianaSystem,0
Llueve,Jorge Drexler,4
Just Outside Of Town,Mandrill,4
Espiral de Ilusão - Deluxe Edition,Criolo,4
Cool Love,Los Amigos Invisibles;C-Funk;Mcklopedia,0
Super Pop Venezuela,Los Amigos Invisibles,4
Sea,Jorge Drexler,4
Freestyle de Ritmos,El Hijo De La Cumbia,0
OXEAXEEXU,BaianaSystem,4
OXEAXEEXU,BaianaSystem;Bule Bule;Rapadura,0
Sea,Jorge Drexler,0
El Paradise (Extended),Los Amigos Invisibles,4
BaianaSystem,BaianaSystem,0
BaianaSystem,BaianaSystem,0
The Budos Band II,The Budos Band,4
BaianaSystem,BaianaSystem;Roberto Mendes,0
OXEAXEEXU,BaianaSystem;Claudia Manzo,0
Tudo Que Move É Sagrado,Samuca e a Selva;Criolo,0
Made for Pleasure,The New Mastersounds;Spellbinder,4
Bixiga 70 (2011),Bixiga 70,0
BaianaSystem,BaianaSystem,0
OXEAXEEXU,BaianaSystem,1
Frontera,Jorge Drexler,3
The Keyboard King at Studio One,Jackie Mittoo,4
Juan Manuel,Plastilina Mosh,0
The New Sound of the Venezuelan Gozadera,Los Amigos Invisibles,4
Viva Tim Maia,Criolo,4
OXEAXEEXU,BaianaSystem,0
Frontera,Jorge Drexler,3
Enter The 37th Chamber,El Michels Affair,2
Grateful,Limoblaze;Moses Bliss,4
Shout to the Lord,CalledOut Music,4
Desire,Limoblaze;Emandiong,0
"Ethiopiques, Vol. 4: Ethio Jazz 1969-1974",Mulatu Astatke,2
The Vibe,TJ Cream,0
O Caçador e a Flecha,Caê,4
Vivão,Afrocidade,0
YOU,Jor'dan Armstrong,4
BaianaSystem,BaianaSystem,0
Espiral de Ilusão - Deluxe Edition,Criolo,4
Belongs to You (EDM Remix),Sarah Téibo;Sigag Lauren;Paola Carla,4
Vida,Timoneki;Silvana Estrada,0
Llueve,Jorge Drexler,4
Codo Con Codo,Jorge Drexler,3
12 Rounds (feat. Happi),Becca Folkes;Happi,1
La Misa Negra,La Misa Negra,0
GRACE,Jor'dan Armstrong,0
A Espetacular Charanga do França,Thiago França,0
Echo en Mexico,Money Chicha,4
Espiral de Ilusão - Deluxe Edition,Criolo,4
Hit the Floor,Breakestra,4
MetaL MetaL,Metá Metá,3
Espiral de Ilusão - Deluxe Edition,Criolo,4
Espiral de Ilusão - Deluxe Edition,Criolo,0
Ori,Africania,4
Ditados Populares Dançantes,Samuca e a Selva,3
Cara B,Jorge Drexler,3
Sea,Jorge Drexler,4
Dame el Mambo,Los Amigos Invisibles,4
La Makinita,Juanafé,0
Afrocidade na Pista,Afrocidade,0
Cool Love,Los Amigos Invisibles;Superthriller,4
Super Pop Venezuela,Los Amigos Invisibles,0
Abra Sua Cabeça,Abayomy Afrobeat Orquestra,4
Frontera,Jorge Drexler,3
Los De Atrás Vienen Conmigo,Calle 13,0
El Paradise,Los Amigos Invisibles,0
Curiche,Newen Afrobeat,0
Burnt Offering,The Budos Band,4
OXEAXEEXU,BaianaSystem;Bule Bule,3
OXEAXEEXU,BaianaSystem;Tonho Matéria,4
OXEAXEEXU,BaianaSystem;Claudia Manzo,4
Aquamosh,Plastilina Mosh,0
Aquamosh,Plastilina Mosh,0
OXEAXEEXU,BaianaSystem;Céu,0
Frontera,Jorge Drexler,3
Frontera,Jorge Drexler,3
The Keyboard King at Studio One,Jackie Mittoo,4
Repeat After Me,Los Amigos Invisibles,0
Kumama Papa (Tiktok refix version),Prinx Emmanuel;Grace Lokwa,4
Cymande,Cymande,0
Make the Road By Walking,Menahan Street Band,0
It's Only Us,Monophonics;Kelly Finnigan,0
Llueve,Jorge Drexler,0
Segura,Amplexos;Digitaldubs;Leão Etíope do Méier;Lenine,4
Espiral de Ilusão - Deluxe Edition,Criolo,3
Tomorrow,Jor'dan Armstrong,0
Stand up,Breakestra;Choklate,4
SHE,Jor'dan Armstrong,0
Vaivén,Jorge Drexler,3
QUITAPENAS,QUITAPENAS,4
Noches de Morbo Vol. 1,Morbo y Mambo,0
Cool Love,Los Amigos Invisibles,2
Los De Atrás Vienen Conmigo,Calle 13,4
The Red Hill,The Bongo Hop;Dafuniks,4
Hijo de Tigre,La Cumbia Chicharra;Emilie Rambaud,4
The Best of the Black President,Fela Kuti,0
Promised Heights,Cymande,0
Blsd (Deluxe),Jor'dan Armstrong,4
Arepa 3000,Los Amigos Invisibles,4
Los De Atrás Vienen Conmigo,Calle 13,0
The Killion Floor,Orgone,0
Una cancion me trajo hasta aqui,Jorge Drexler,4
Misa de Medianoche,La Misa Negra,0
Vivão,Afrocidade,0
Ditados Populares Dançantes,Samuca e a Selva,4
Sonidos Gold,Grupo Fantasma,0
Cara B,Jorge Drexler,3
Los De Atrás Vienen Conmigo,Calle 13,4
Afrorumba Chilenera,Juanafé,0
"Satingarona, Vol. 1",The Bongo Hop;Maikcel,4
Burnt Offering,The Budos Band,0
Feitiço,Samuca e a Selva,4
Mi Último Fracaso,Juanafé;La Flor del Recuerdo,3
Atomic Bomb,William Onyeabor,4
Parrilladas Vargas (Vol. II),Juanafé;Carmen Lienqueo,0
Commercial,Los Amigos Invisibles,4
My Groove Your Move (Bonus Version),Lack Of Afro;Wax;Herbal T,0
We Are One,Mandrill,4
MetaL MetaL,Metá Metá,0
Ditados Populares Dançantes,Samuca e a Selva;Illy,0
Afrorumba Chilenera,Juanafé,0
The Deplar Effect,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.,0
OXEAXEEXU,BaianaSystem;Makavelli;Jay Mitta,0
Volume II,Orquestra Brasileira de Música Jamaicana,4
Aquamosh,Plastilina Mosh,4
El Paradise,Los Amigos Invisibles;Kinky,0
Frontera,Jorge Drexler,4
El Paradise,Los Amigos Invisibles;Los Auténticos Decadentes,4
Saci (Remix),BaianaSystem;Tropkillaz,0
Entren Los Que Quieran,Calle 13,1
Hard Up (Deluxe Version),The Bamboos,0
Maasai (Doctor Flake Remix),Kutiman;Doctor Flake,0
World Psychedelic Classics 5: Who Is William Onyeabor?,William Onyeabor,4
There's a New Day Coming / Tommy Don't,Menahan Street Band;Saundra Williams,3
Hard Talk,TJ Cream;Ozoro,0
Manu Dibango Anthology,Manu Dibango,4
A Espetacular Charanga do França,Thiago França,0
Keep Walking,Sarah Téibo,4
Na Gafieira,Thiago França,0
Chances,Nathanael,0
Des Promesses,Voilaaa;Pat Kalla,4
Le king m'a validé,Big Ty;Markis,4
Practice What You Preach,The Poets Of Rhythm,4
New York - Addis - London: The Story of Ethio Jazz 1965-1975,Mulatu Astatke,3
Timoneki,Timoneki,4
Keep Walking,Sarah Téibo;Fred Hammond,4
Muta,Morbo y Mambo;Andres Nusser,4
On te l'avait dit,Voilaaa;Hawa;Fouley Badiaga,4
Arepa 3000,Los Amigos Invisibles,0
Vivão,Afrocidade,1
QUITAPENAS,QUITAPENAS,4
Adiós Batata (Cerrero Dub Mix),Son Palenque;Cerrero;El León Pardo,0
The Best of the Tru Thoughts Years,The Bamboos;Washington,4
