Title,Artist,Cluster
"Eat, Pray, Love",Eddie Vedder;Nusrat Fateh Ali Khan,1
Good Light,Drew Holcomb & The Neighbors,0
Know.,Jason Mraz,4
Mellow Adult Pop,Gabrielle Aplin,4
Break Up Songs,Gabrielle Aplin,4
Into The Wild (Music For The Motion Picture),Eddie Vedder,4
u don't deserve me,Gabrielle Aplin,0
Coffee Moment,Gabrielle Aplin,0
Into The Wild (Music For The Motion Picture),Eddie Vedder,0
The Blessed Unrest,Sara Bareilles,4
Slow Christmas Songs 2022,KT Tunstall,4
Lonely Christmas 2022,KT Tunstall,4
Bookmarks,Five For Fighting,4
Slow Christmas Songs 2022,The Civil Wars,0
Alternative Christmas 2022,The Civil Wars,0
Alternative Christmas 2022,KT Tunstall,1
Acoustic Christmas Campfire,The Civil Wars,0
Lonely Christmas 2022,The Civil Wars,0
Chill Christmas Dinner,The Civil Wars,0
sadsadchristmas,The Civil Wars,0
Christmas Country Songs 2022,The Civil Wars,0
Del gusto de mamá,KT Tunstall,0
OO's Music Grandi Successi,KT Tunstall,4
言ノ葉,Motohiro Hata,1
Somebody Else (Acoustic),Callum J Wright,0
Black Bear (Hushed),Andrew Belle,4
"Cover Sessions, Vol. 3",Boyce Avenue;Fifth Harmony,1
Stand by Me,Boyce Avenue,4
Dear Happy,Gabrielle Aplin;JP Cooper,0
chouchou,Mone Kamishiraishi,1
You’re Beautiful (Acoustic),John Adams,4
Hikare Inochi,Kitri,1
Songs From Nashville,Tyler Ward,4
"Cover Sessions, Vol. 6",Boyce Avenue,0
Dive Deep (Hushed),Andrew Belle,4
When the Party's over (Acoustic Piano),Ben Woodward,4
All The Stars and Boulevards,Augustana,4
Living in the Shadows,Matthew Perryman Jones,4
"Cover Sessions, Vol. 4",Boyce Avenue,4
death bed (coffee for your head),Andrew Foy;Renee Foy,0
You Are My Sunshine,Kina Grannis,0
I Won't Give Up,Jason Mraz,4
I Was Born To Love You,Ray LaMontagne;Sierra Ferrell,1
Life Sucks Playlist,Meg Birch,4
Hurricane Glass,Catherine Feeny,0
Where The Mountain Meets The Valley,Joshua Hyslop,0
Holding On And Letting Go - Single,Ross Copperman,1
You Already Know,JJ Heller,4
Believer (Remix),Ben Woodward,4
Stop All the World Now (Special Edition),Howie Day,1
Magic,Ben Rector,4
Some Mad Hope,Matt Nathanson,4
Something In the Rain (Music from the Original TV Series),Rachael Yamagata,1
The Way It Was,Parachute,4
Wide Awake,Parachute,4
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,1
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,1
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,4
Into The Wild (Music For The Motion Picture),Eddie Vedder,0
English Rain,Gabrielle Aplin,0
Eye To The Telescope,KT Tunstall,4
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,4
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,4
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,4
I Dream of You: CALM,JJ Heller,0
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,4
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,4
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,4
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,4
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,4
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,1
Waiting for My Rocket to Come (Expanded Edition),Jason Mraz,1
Into The Wild (Music For The Motion Picture),Eddie Vedder,1
Here with Me,Susie Suh;Robot Koch,4
"Tyler Ward Covers, Vol. 5",Tyler Ward;Lindsey Stirling;Kina Grannis,1
Stop All The World Now,Howie Day,4
get better,Eden Elf;Ren Avel,0
Hikare Inochi,Kitri,4
Let It Go,Boyce Avenue;Rachel Grae,4
What You Need,Chord Overstreet,0
The Battle for Everything,Five For Fighting,4
Nightshade,Andrew Belle,0
"One Spring Night (Original Television Soundtrack), Pt. 1",Rachael Yamagata,4
Under Control,Cary Brothers,4
As It Was,The Mayries,0
I'm Yours,Jason Mraz,4
Chi Mai,Joseph Sullinger,0
Say Something,A Great Big World;Christina Aguilera,4
Parachute,Parachute,4
Take Me Back,Zack Tabudlo;Yonnyboii,0
Whole Again (Acoustic Version),Tobey Rosen,0
Overpass Graffiti,The Mayries,4
Little Voice,Sara Bareilles,4
Let Her Go,Andrew Foy;Renee Foy,4
Still Life,Aqualung,4
Love Story,Tyler Ward;Karis;Ray Lorraine,4
Mujer con Abanico,Agustín Amigó;Nylonwings,0
In the Shadows,Amy Stroup,1
Can You Feel the Love Tonight,Boyce Avenue;Connie Talbot,4
The Story,Brandi Carlile,4
Better,JJ Heller,4
Iris,Kina Grannis,0
#Acoustic,The Mayries,0
I Need You More Today,Caleb Santos;Viva Music Publishing Inc.,4
"Cover Sessions, Vol. 4",Boyce Avenue,4
Know.,Jason Mraz,4
Something In the Rain (Music from the Original TV Series),Rachael Yamagata,4
The Way It Was,Parachute,4
When Marnie Was There Song Album - Just Know That I Love You.,Priscilla Ahn,4
Tree House Tapes,Chord Overstreet,4
I Believe in You,JJ Heller,4
Cult Classic,Jon Bryant,4
"Hard Settle, Ain't Troubled",Donovan Woods,4
Holding On and Letting Go LP,Ross Copperman,1
In Deepest Blue (Bonus Track Version),Joshua Hyslop,4
Hanggang Kailan (Umuwi Ka Na Baby),Angelina Cruz,4
No More Doubt,Stephen Speaks,4
Is There Anybody Out There? - Track by Track Commentary,A Great Big World,4
Into The Wild (Music For The Motion Picture),Eddie Vedder,0
Say I Am You,The Weepies;Deb Talan;Steve Tannen,0
Thanksgiving Party,Freddie King,4
Supa Chill,Taj Mahal,4
Un tecito y a mimir,Keb' Mo';Gerald Albright,4
青の光景,Motohiro Hata,1
Since U Been Gone,Thomas Daniel,4
"One more time,One more chance",Masayoshi Yamazaki,1
Creep,Kina Grannis,4
Higher Love,Todd Carey;Ariza;Chuck Leavell,0
Shinsekai,YUZU,1
How Long Will I Love You,Canyon City,0
Binibini,Zack Tabudlo,4
You Were Supposed to Be Different,Aron Wright,4
"Cover Sessions, Vol. 3",Boyce Avenue,1
Covers,Jonah Baker,4
Barton Hollow,The Civil Wars,4
Stop All The World Now,Howie Day,4
Be OK,Ingrid Michaelson,0
Give Me Your Forever,Zack Tabudlo;Billkin,4
Coffee Shop,Landon Pigg,1
Wreck of the Day,Anna Nalick,1
Episode,Zack Tabudlo,4
Beautiful Soul,Jonah Baker,4
Bulletproof,Ben Woodward,4
Nightshade,Andrew Belle,1
Girls Like You (Acoustic Version),Jonah Baker,0
Nangangamba,Zack Tabudlo,4
Better Together,Us The Duo,4
Heartbreak Anniversary,Andrew Foy;Renee Foy,4
One More Time Around,Tyler Ward;Karis;Ray Lorraine,4
流星花園音樂專輯,A Great Big World,4
Episode,Zack Tabudlo,4
The Other Way,Donovan Woods;Tenille Townes,4
Till The Sun Turns Black,Ray LaMontagne,1
"See You Again, Love Me Like You Do, Sugar (Acoustic Mashup)",Megan Davies,4
Covers,Tim Halperin,4
Refuge,Canyon City,4
Hand to Hold,JJ Heller,4
Trouble,Ray LaMontagne,1
Public Record,Us The Duo,4
"Cover Sessions, Vol. 2",Boyce Avenue;Megan Nicole,4
In Deepest Blue (Bonus Track Version),Joshua Hyslop,4
Medicine,Drew Holcomb & The Neighbors,0
Part Of The Light,Ray LaMontagne,1
Amos Lee,Amos Lee,0
"Cover Sessions, Vol. 6",Boyce Avenue,0
Know.,Jason Mraz;Meghan Trainor,0
Show Me the Blueprints.,Days N Daze,0
The Blessed Unrest,Sara Bareilles,4
Anchor,Mindy Gledhill,0
Christmas Faves 2022,Dave Barnes,0
Tall Cans & Loose Ends,Get Dead,0
pov: you have a holly jolly christmas,Albert King,1
pov: you rock around the christmas tree,Albert King,1
If I Ain't Got You (Acoustic),John Adams,0
Believe (Acoustic),John Adams,0
Iris (Acoustic),Adam Christopher,0
言ノ葉,Motohiro Hata,3
Cheek to Cheek~I Love Cinemas~,Aoi Teshima,0
Baby (Acoustic Version),Jonah Baker,0
Land,YUZU,1
I Like Me Better,Boyce Avenue;Emma Heesters,4
Asan Ka Na Ba,Zack Tabudlo,4
"Cover Sessions, Vol. 3",Boyce Avenue,1
drivers license,Thomas Daniel,4
YES!,Jason Mraz,4
The Winner Takes It All (Acoustic),Jae Hall,0
Only Time,Aaron Espe,0
One Cell In The Sea,A Fine Frenzy,1
Dance Monkey,Roses & Frey,4
Parachute,Parachute,4
Dream a Little Dream of Me,Kina Grannis,0
Back For Good,The Mayries,4
OK,Canyon City,4
Just The Two Of Us,Andrew Foy;Renee Foy,4
"Cover Sessions, Vol. 6",Boyce Avenue,4
Arcade,Andrew Foy;Renee Foy,0
Yellow,Kina Grannis,4
Wake Me Up,Roses & Frey,4
Walking Blind (feat. Carina Round),Aidan Hawken,4
Headphones,Jon Bryant,4
Teenage Dream,The Rescues,4
The Worth Of The Wait,Ivan & Alyosha,0
Can't Help Falling In Love (Piano Version),Kina Grannis,4
Austin Plaine,Austin Plaine,4
Love You To Death,Chord Overstreet,4
Someone You Loved (Acoustic),Plamina,0
What a Wonderful World,Kina Grannis;Imaginary Future,0
You Broke Me First,Andrew Foy;Renee Foy,0
Echos,Joshua Hyslop,4
Losing Sleep,Parachute,0
The Meaning,Phillip LaRue,0
Twelve: Fifty One (International Version),krissy & ericka,4
リョウメンシダ/サンサーラ,Takehara Pistol,1
1000 Years,Allman Brown;Liz Lawrence,4
Brand New,Ben Rector,4
Say I Am You,The Weepies;Deb Talan;Steve Tannen,4
Brand New,Ben Rector,4
Guitar Instrumental Covers,Eddy Tyler,1
Trouble,Ray LaMontagne,4
Into The Wild (Music For The Motion Picture),Eddie Vedder,0
Front Porch,Joy Williams,4
Rogue Taxidermy,Days N Daze,0
Cruising,Ray LaMontagne,4
Isn't She Lovely (Acoustic),Callum J Wright,0
"One Spring Night (Original Television Soundtrack), Pt. 4",Rachael Yamagata,1
Fix You (Acoustic),John Adams,0
I'm Yours (Acoustic),Lusaint,0
"Cover Sessions, Vol. 4",Boyce Avenue;Sarah Hyland,4
A Sky Full of Stars,Mother's Daughter;Beck Pete,0
I Don't Believe in Satan,Aron Wright,4
Let There Be Morning (Bonus Track Version),The Perishers,0
he said. she said.,Tyler Ward;Madysyn,0
Watermelon Sugar (Acoustic),Jonah Baker,0
Say You Won't Let Go (Acoustic),Matt Johnson;Jaclyn Davies,4
Hikare Inochi,Kitri,1
Call You Mine (Acoustic Piano),Ben Woodward,4
In the Waiting,Kina Grannis,4
Three Flights From Alto Nido,Greg Laswell,0
Love Nwantiti,Andrew Foy,0
Stars Are on Your Side,Ross Copperman,4
Covers,Jonah Baker;Sara Phillips,4
Constellation Me,Joe Brooks,4
"Cover Sessions, Vol. 5",Boyce Avenue,4
Episode,Zack Tabudlo,1
KISSして,Masaharu Fukuyama,4
Binibini (Last Day On Earth),Zack Tabudlo;James TW,4
Kosher,Ciaran Lavery,0
To Record Only Water For Ten Days (U.S. Version),John Frusciante,0
Hold On (Acoustic),Chord Overstreet,4
The Civil Wars,The Civil Wars,4
Good night,Masaharu Fukuyama,1
As You Are,Zack Tabudlo,0
Episode,Zack Tabudlo,4
#Covers,Sara Farell,4
Is There Anybody Out There?,A Great Big World,4
The Lotto,Ingrid Michaelson;AJR,4
Rodrigo Y Gabriela,Rodrigo y Gabriela,4
The Ladder,Andrew Belle,1
A Good Day,Priscilla Ahn,4
"Big Love, Small Moments",JJ Heller,4
When Marnie Was There Song Album - Just Know That I Love You.,Priscilla Ahn,4
Echos,Joshua Hyslop,4
I Never Loved Before I Found You,Front Porch Step,1
It's My Life,Takehara Pistol,0
Pure Fiction,Eric Hutchinson,0
So Much More (Special Edition),Brett Dennen,4
Songs from the Lowdown,Rail Yard Ghosts,4
Bookmarks,Five For Fighting,4
Bridge City Sinners,The Bridge City Sinners,0
Tape Deck Heart (Deluxe Edition),Frank Turner,4
sadsadchristmas,Matt Costa,0
Christmas Vibes But Not Christmas Songs,Matt Costa,0
Acoustic Christmas Campfire,Matt Costa,0
Mirrors (Acoustic),Jonah Baker,4
10 Futures,Aqualung;Kina Grannis,4
Stay - Acoustic,Jonah Baker,0
マホロボシヤ,Ichiko Aoba,0
Oh What A Love,Kina Grannis,4
The Bright Side,Meiko,4
I Won't Let You Down,Erin McCarley,4
Look For The Good,Jason Mraz,4
Stargazing,Isabella Celander,0
Bad Liar,Roses & Frey,4
"One Spring Night (Original Television Soundtrack), Pt. 3",Rachael Yamagata,1
Slow Down Time,Us The Duo,4
Simply Acoustic,Amber Leigh Irish,0
"Love, Love, Love",Jess Penner,4
Heat Waves (Acoustic),Daniel Robinson,4
ショッピング,Yosui Inoue;Tamio Okuda,4
If the World Was Ending (Acoustic),Jonah Baker;Celine,4
Three Flights From Alto Nido,Greg Laswell,4
残響,Masaharu Fukuyama,1
Acoustic Versions,Blame Jones,0
Don't Wanna Leave You,Ben Woodward,4
Passenger Seat,Stephen Speaks,1
Best Days,Matt White,0
"Cover Sessions, Vol. 6",Boyce Avenue,1
Phantom,Madi Diaz,4
残響,Masaharu Fukuyama,1
"Cover Sessions, Vol. 4",Boyce Avenue,4
Bluebird,Canyon City,4
Back to Home,Tristan Prettyman,4
SING A SONG,Masaharu Fukuyama,1
It'll Be Alright,JJ Heller,4
Everybody,Ingrid Michaelson,4
Kabilugan Ng Buwan,Mark Oblea,1
Be OK,Ingrid Michaelson,4
"Cover Sessions, Vol. 2",Boyce Avenue;Kina Grannis,1
"Cover Sessions, Vol. 2",Boyce Avenue,4
The Ladder,Andrew Belle,4
HELLO,Masaharu Fukuyama,4
だれそかれそ,Hanare Gumi,3
August: Osage County (Original Motion Picture Soundtrack),Brett Dennen;Benedict Cumberbatch,0
音タイム,Hanare Gumi,4
IT'S ONLY LOVE,Masaharu Fukuyama,1
虹/ひまわり/それがすべてさ,Masaharu Fukuyama,1
Is There Anybody Out There? - Track by Track Commentary,A Great Big World,0
Burn It All!,RENT STRIKE,4
Onward (Original Motion Picture Soundtrack),Brandi Carlile,4
This Is Not for Children,Mischief Brew,4
No Man's Land,Frank Turner,4
Dancing with the Curse,Get Dead,0
Dancing with the Curse,Get Dead,4
Heaven (Acoustic),Grace George,0
Days Gone (Original Soundtrack),Jack Savoretti,0
Asleep Among Endives,Ichiko Aoba,1
Symphony,Thomas Daniel,4
"Cover Sessions, Vol. 3",Boyce Avenue;Fifth Harmony,4
Save Your Tears (Acoustic),Amber Leigh Irish,0
POP VIRUS,Gen Hoshino,4
A.M.,Richard Walters,4
Autumn Breeze,Kaiak;Viktoria Tolstoy,4
Save Your Tears,Boyce Avenue,4
You're Still The One (Acoustic),Bailey Rushlow,0
Somebody Loved,Kina Grannis,0
"Cover Sessions, Vol. 4",Boyce Avenue,4
Bohemian Rhapsody (Acoustic),John Adams,0
As It Was (Acoustic),Amber Leigh Irish,0
Wish List,Canyon City,4
Beautiful Disaster,Chord Overstreet,4
Fake a smile,Wayne Mack,0
Momentary Sixth Sense,Aimyon,1
Irony,Sungha Jung,4
Bullet Train (Original Motion Picture Soundtrack),Tamio Okuda,0
No Matter Where You Are,Us The Duo,0
The Walking in Between,Ben Rector,0
Losing Sleep,Parachute,4
Zee Avi's Nightlight,Zee Avi,0
"Here, Right Now",Joshua Radin,0
Wonderful Tonight,Boyce Avenue,4
English Rain,Gabrielle Aplin,4
Twenty Something,Jon Bryant,1
Calling,Masaharu Fukuyama,1
Acoustic Duets,Bailey Pelkman;Randy Rektor,0
Particles,A Great Big World;Christina Aguilera,1
Shadows Collide With People,John Frusciante,4
Daylight,Ron Pope,4
Have Yourself a Merry Little Christmas,Tres Hermanas,0
Message/今 このひとときが 遠い夢のように,Masaharu Fukuyama,4
"Acoustic Hits, Vol. 3",Matt Johnson,4
#Acoustic #2,The Mayries,4
No More Doubt,Stephen Speaks,1
Into The Wild (Music For The Motion Picture),Eddie Vedder,0
Folksinger,Dave Van Ronk,0
A Sphere in the Heart of Silence,John Frusciante;Josh Klinghoffer,1
West Coast vs. Wessex,Frank Turner,4
Front Porch,Joy Williams,4
Gossip In The Grain,Ray LaMontagne,4
Bacchanal 'N' Philadelphia,Mischief Brew,0
Crustfall,Days N Daze;Freddie Boatright,0
Unholy Hymns,The Bridge City Sinners,0
Acoustic Christmas Campfire,Zee Avi,0
Tall Cans & Loose Ends,Get Dead,4
Graveyard,Highland Peak,4
amuletum bouquet,Ichiko Aoba,4
Highlights from Aoi Works II,Aoi Teshima,1
Paradise,AcousticTrench,0
Parachute,Parachute,1
American Wedding,Matt Nathanson,0
Oil & Water,Lee DeWyze,4
2U (Acoustic Version),Clementine Duo,4
Elephants...Teeth Sinking Into Heart (Standard Version),Rachael Yamagata,4
I'll Say I Do,Brandon Chase,4
Anyone,Bailey Jehl,0
English Rain,Gabrielle Aplin,4
In The Mood For Love,Zack Tabudlo,4
Heat Waves,Bailey Jehl,0
There She Goes,Clementine Duo,0
Wells,Joshua Hyslop,4
God Only Knows,Kina Grannis;Imaginary Future,0
Afterglow,Andrew Foy;Renee Foy,4
Montage Of Heck: The Home Recordings (Deluxe Soundtrack),Kurt Cobain,0
Just Love,Us The Duo,1
オアシス,Hanare Gumi,1
Never Be the Same,Gabrielle Aplin,4
You and Me for Now,Austin Basham,4
Dear Happy,Gabrielle Aplin,1
Us,Us The Duo,4
Without a Light,Drew Holcomb & The Neighbors,0
Wide Awake,Parachute,4
"Cover Sessions, Vol. 4",Boyce Avenue;Megan Davies;Jaclyn Davies,4
Eastmountainsouth,Eastmountainsouth,0
A Face Like Mine,Peter Bradley Adams,4
Barton Hollow,The Civil Wars,0
Into The Wild (Music For The Motion Picture),Eddie Vedder,0
Bossa Best,Suy Galvez,4
Bossa Best,Suy Galvez,0
Moanin' In The Moonlight,Howlin' Wolf,0
No More Doubt,Stephen Speaks,1
Feels Like Rain,Buddy Guy;Bonnie Raitt,1
The Best of Mance Lipscomb,Mance Lipscomb,0
Violent Femmes,Violent Femmes,0
The Oogle Deathmachine,Days N Daze,1
Paano Ang Simbang Gabi (Kung 'Di Ka Katabi),Drei Rana;Selena Marie,4
West Coast vs. Wessex,Frank Turner,0
Have a Great Life.,Harley Poe,4
West Coast vs. Wessex,Frank Turner,0
Unholy Hymns,The Bridge City Sinners,0
The Joy of Music,Ben Rector,4
FTHC (Deluxe),Frank Turner,4
Unholy Hymns,The Bridge City Sinners,0
In These Silent Days,Brandi Carlile;Lucius,4
Dancing with the Curse,Get Dead,0
A Thousand Years (Acoustic),Jonah Baker,4
2 Oceans,Trevor Hall;Marieme,4
Golden Hour,Ben Woodward,0
Without Me,Brandon Chase,4
You & Me (The Wildfire),Aron Wright,4
Dancing With A Stranger,Sara Farell,0
Pero,Zack Tabudlo,4
Good 4 U (Acoustic),Jonah Baker,0
Three Flights From Alto Nido,Greg Laswell,4
Here With Me (Acoustic),Daniel Robinson,0
"Cover Sessions, Vol. 3",Boyce Avenue,0
Habang Buhay,Zack Tabudlo,4
Dear Happy,Gabrielle Aplin,4
More Than Gravity,Colin & Caroline,1
Fade into You,Andrew Belle,1
東京にもあったんだ / 無敵のキミ,Masaharu Fukuyama,3
5年モノ,Masaharu Fukuyama,1
21 Guns,Bailey Jehl,4
Midnight Waves,Canyon City,1
Running Up That Hill (A Deal With God) [Acoustic],Jonah Baker,0
Montage Of Heck: The Home Recordings (Deluxe Soundtrack),Kurt Cobain,0
残響,Masaharu Fukuyama,1
Build Me Up Buttercup,Kina Grannis,0
#Acoustic,The Mayries,0
English Rain,Gabrielle Aplin,4
The Ghost and the Wall,Joshua Radin,4
vs.2013 ~知覚と快楽の螺旋~,Masaharu Fukuyama,1
Ysabelle,Ysabelle Cuevas,0
Waiting for My Rocket to Come,Jason Mraz,4
Acoustic Duets,Bailey Pelkman;Randy Rektor,0
Hanap-Hanap,Ethan Loukas;Janine Teñoso,4
The Will To Death,John Frusciante,4
Boulevard of Broken Dreams (Acoustic),Adam Christopher,4
The Living Room Sessions Vol. 3,Kina Grannis,0
Finch,Penny and Sparrow,0
More Real Folk Blues,Sonny Boy Williamson II,0
Acoustic Love,Shannon & Keast,0
Gossip In The Grain,Ray LaMontagne,1
Saktong Akustik,Mia Rollo,4
"Cover Sessions, Vol. 2",Boyce Avenue,1
Bossa Best,Suy Galvez,1
This Little Light of Mine,JJ Heller,0
GOOD LUCK TRACK,Takehara Pistol,0
Rogue Taxidermy,Days N Daze,0
Christmas Island,AJJ,0
Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,SANNA NORTH,4
Bear Creek,Brandi Carlile,4
Unholy Hymns,The Bridge City Sinners,0
Treehouse,Pigeon Pit,4
Dancing with the Curse,Get Dead,0
Peaches (Acoustic),Adam Christopher,4
You,A Great Big World,4
Nightshade,Andrew Belle,0
Kris Allen,Kris Allen,4
Somebody That I Used To Know,Lúc,0
Lost Without You,Ben Woodward,4
HOME,Masayoshi Yamazaki,1
you broke me first,The Mayries,4
Never Be the Same,Gabrielle Aplin,4
Game of Thrones,Edy Hafler,0
Let There Be Morning (Bonus Track Version),The Perishers,4
CRAZYTALK,Mat Kearney,4
Back To You,The Mayries,4
何度でも花が咲くように私を生きよう,Masaharu Fukuyama,4
"Cover Sessions, Vol. 4",Boyce Avenue,4
Montage Of Heck: The Home Recordings,Kurt Cobain,0
1000 Years,Allman Brown,4
#Covers,Sara Farell;Simon Samaeng,4
Before You Go,Andrew Foy;Renee Foy,4
Young Love,Mat Kearney,4
We Were Here,Joshua Radin,0
SUPERMARKET,Sakura Fujiwara,4
Missing Peace,JJ Heller,4
聖域,Masaharu Fukuyama,4
Midnight Waves,Canyon City,0
Spotify Singles,Ray LaMontagne,1
Anime Songs #3,Eddie van der Meer,0
Never Be the Same,Gabrielle Aplin,0
Never Be the Same,Gabrielle Aplin,4
Bossa Best,Suy Galvez,1
I Can't Make You Love Me,Boyce Avenue;Rachel Grae,4
Cedar + Gold,Tristan Prettyman,4
Some Mad Hope,Matt Nathanson,4
Ash & Stone,Joshua Hyslop,1
Calling,Masaharu Fukuyama,4
COVER ALL HO!,Masayoshi Yamazaki,1
想 -new love new world-,Masaharu Fukuyama,1
Last Christmas,Drei Rana,4
Chapter Of The Forest,Trevor Hall,1
Ate Sandali,Maris Racal,4
Hideaway,The Weepies;Deb Talan;Steve Tannen,0
だれそかれそ,Hanare Gumi,0
Show Me the Blueprints.,Days N Daze,0
Sounds Like This,Eric Hutchinson,4
This City Isn't Big Enough,Apes of the State,4
In Love With Bacharach,Gail Blanco,4
Bridge City Sinners,The Bridge City Sinners,0
Show Me the Blueprints.,Days N Daze,3
Crustfall,Days N Daze,4
Dancing with the Curse,Get Dead,0
Ghost - Acoustic,Jonah Baker,0
4am,Eden Elf;Ren Avel,0
"10,000 Hours (Acoustic)",Adam Christopher;Dan Berk,0
Simply Acoustic,Amber Leigh Irish,4
No Air,Lúc,4
Self Help,Anna Hamilton,0
Blackbird Song,Lee DeWyze,4
Easy On Me - Acoustic,Jonah Baker,4
Chasing Cars (Acoustic),Bailey Rushlow,4
Can't Take My Eyes Off of You,Emilie Mover,4
Acoustic Sessions,William Fitzsimmons,4
Lot To Learn,Vivid Color,4
Apologize,Bailey Jehl,0
Episode,Zack Tabudlo,4
Ice Pickin',Albert Collins,1
You,Phillip LaRue,1
Shotgun,Us The Duo,0
HEY!,Masaharu Fukuyama,1
Have It All,Jason Mraz,4
Let There Be Morning (Bonus Track Version),The Perishers,1
